岗位名称,公司名,招聘详情页,薪资,工作地点,身份要求,学历要求,公司规模,公司简介
内容运营,交个朋友,https://www.shixiseng.com/intern/inn_by2q4pjlrkoq?pcm=pc_SearchList,薪资面议,北京,| 应届生,| 本科,150-500人,大牛，这里有个性，MCN
内容运营,知乎,https://www.shixiseng.com/intern/inn_ganqicv9g4rx?pcm=pc_SearchList,薪资面议,北京,| 应届生,| 本科,500-2000人, 
内容运营,美尚集团,https://www.shixiseng.com/intern/inn_iqx3svtwk6nh?pcm=pc_SearchList,4k-6k/月,广州,| 应届生,| 本科,500-2000人,彩妆，化妆品，电商
内容运营,学而思教育（成都）,https://www.shixiseng.com/intern/xjb_dc2xfgj0b4fg?pcm=pc_SearchList,薪资面议,成都, , , , 
内容运营,车圈集团,https://www.shixiseng.com/intern/inn_nfamlxpofqcu?pcm=pc_SearchList,3k-8k/月,济南,| 应届生,| 不限,150-500人,BAT系团队，总监亲自培训，全方向培养，可转正实习，零食福利，月月团建
内容运营,贝壳信息,https://www.shixiseng.com/intern/xjb_9tr6m5toipqf?pcm=pc_SearchList,4k-5k/月,南宁, , , , 
内容运营,花都集团,https://www.shixiseng.com/intern/inn_wdcrxu3fueoh?pcm=pc_SearchList,薪资面议,广州,| 应届生 | 毕业1年内,| 本科,150-500人,实习津贴，注重培养，团队靠谱，有提成，五险&amp;氛围，晋升体系完善
内容运营,后浪教育,https://www.shixiseng.com/intern/inn_qomgfmugrhhu?pcm=pc_SearchList,4k-9k/月,长沙,| 应届生 | 毕业1年内,| 大专,50-150人,员工关怀，月度生日会，晋升机制，免费晚餐
内容运营, 万雍企业管理顾问,https://www.shixiseng.com/intern/inn_oobtlmpz6shv?pcm=pc_SearchList,薪资面议,上海,| 应届生 | 毕业1年内,| 大专,15-50人,发展机会多，环境温馨，双休  五险，;  活跃
内容运营,乐有家,https://www.shixiseng.com/intern/inn_3ap7m6js8qef?pcm=pc_SearchList,8k-10k/月,深圳,| 应届生 | 毕业1年内,| 本科,2000人以上, 
内容运营,富途网络,https://www.shixiseng.com/intern/inn_lzwwjgdb054f?pcm=pc_SearchList,10k-20k/月,深圳,| 应届生 | 毕业1年内,| 不限,500-2000人,弹性管理，腾讯系团队，扁平管理，六险一金
内容运营,慧医天下,https://www.shixiseng.com/intern/inn_2y99z8xbwis7?pcm=pc_SearchList,薪资面议,上海,| 应届生,| 本科,150-500人,团队气氛好，钱途无量，快速发展
内容运营,TAKUMIKOU,https://www.shixiseng.com/intern/inn_7si0sgodzjom?pcm=pc_SearchList,5k-8k/月,深圳,| 应届生,| 不限,15-50人,国际化，上级同事很好，无加班
内容运营,呈丰仪器,https://www.shixiseng.com/intern/inn_pkp7byqjjnpy?pcm=pc_SearchList,3k-8k/月,郑州,| 应届生 | 毕业1年内,| 不限,150-500人,超有爱，留用机会，天天放假，知识付费，旅游机会，公司福利
内容运营,无限进制,https://www.shixiseng.com/intern/inn_gogg1vl0asoi?pcm=pc_SearchList,8k-12k/月,深圳,| 应届生,| 本科,150-500人,机制健全，同事热情，穿着自由，学习空间大，成长机会多
内容运营,深透医疗,https://www.shixiseng.com/intern/inn_h8jfcl2nhszg?pcm=pc_SearchList,2k-4k/月,上海,| 应届生 | 毕业1年内,| 本科,15-50人,靠能力吃饭，英语好，发工资准时
内容运营,无限进制,https://www.shixiseng.com/intern/inn_bvct5h8fgrg9?pcm=pc_SearchList,8k-12k/月,深圳,| 应届生,| 本科,150-500人,机制健全，同事热情，穿着自由，学习空间大，成长机会多
内容运营,奥飞娱乐,https://www.shixiseng.com/intern/inn_x8zci0yabdqn?pcm=pc_SearchList,6k-10k/月,广州,| 应届生,| 本科,2000人以上,共同成长学习，空间无限大，大神云集，工作氛围优良，成长机会多
内容运营,乐有家,https://www.shixiseng.com/intern/inn_8kjc3spo5pqp?pcm=pc_SearchList,8k-10k/月,深圳,| 应届生 | 毕业1年内,| 本科,2000人以上, 
内容运营,禅游科技,https://www.shixiseng.com/intern/inn_xvugocoeaez0?pcm=pc_SearchList,8k-13k/月,深圳,| 应届生,| 本科,50-150人,人文关怀，工作氛围优良，工作生活平衡，我们气氛好，团队努力向上，免费水果，免费水果
内容运营,萌牙科技,https://www.shixiseng.com/intern/inn_wl1chxega0p9?pcm=pc_SearchList,8k-10k/月,宁波,| 应届生 | 毕业1年内,| 本科,150-500人,创客，福利环境超好，团队努力向上，双休年假，员工团建，节假日福利
内容运营,乐有家,https://www.shixiseng.com/intern/inn_tnawz3rzeh3m?pcm=pc_SearchList,4k-8k/月,深圳,| 应届生 | 毕业1年内,| 不限,2000人以上, 
内容运营,乐有家,https://www.shixiseng.com/intern/inn_km3lcgbszfgh?pcm=pc_SearchList,8k-10k/月,深圳,| 应届生 | 毕业1年内,| 本科,2000人以上, 
内容运营,影石科技,https://www.shixiseng.com/intern/xjb_s6ionbvicush?pcm=pc_SearchList,薪资面议,深圳, , , , 
内容运营,度小满金融,https://www.shixiseng.com/intern/inn_d1tqhlrrs5ll?pcm=pc_SearchList,10k-20k/月,北京,| 应届生,| 本科,2000人以上,年轻化的团队，终身学习，成长机会大，条件好
内容运营,无限进制,https://www.shixiseng.com/intern/inn_nhsqffomxwzq?pcm=pc_SearchList,8k-12k/月,深圳,| 应届生,| 本科,150-500人,机制健全，同事热情，穿着自由，学习空间大，成长机会多
内容运营,无端科技,https://www.shixiseng.com/intern/inn_edt9jt0xbo0n?pcm=pc_SearchList,薪资面议,杭州,| 应届生,| 本科,150-500人, 
内容运营,太平洋网络,https://www.shixiseng.com/intern/inn_xyazgvhol5j9?pcm=pc_SearchList,6k-10k/月,广州,| 应届生,| 本科,500-2000人, 
内容运营,无限进制,https://www.shixiseng.com/intern/inn_yugrvmtbadno?pcm=pc_SearchList,8k-12k/月,深圳,| 应届生,| 本科,150-500人,机制健全，同事热情，穿着自由，学习空间大，成长机会多
内容运营,无限进制,https://www.shixiseng.com/intern/inn_gh3kbscejqo5?pcm=pc_SearchList,8k-12k/月,深圳,| 应届生,| 本科,150-500人,机制健全，同事热情，穿着自由，学习空间大，成长机会多
内容运营,无限进制,https://www.shixiseng.com/intern/inn_rt872e9fvt8s?pcm=pc_SearchList,8k-12k/月,深圳,| 应届生,| 本科,150-500人,机制健全，同事热情，穿着自由，学习空间大，成长机会多
内容运营,无限进制,https://www.shixiseng.com/intern/inn_wlnapbcesgvh?pcm=pc_SearchList,8k-12k/月,深圳,| 应届生,| 不限,150-500人,机制健全，同事热情，穿着自由，学习空间大，成长机会多
内容运营,小胖熊,https://www.shixiseng.com/intern/inn_s6nx9qf71sjp?pcm=pc_SearchList,15k-20k/月,上海,| 应届生 | 毕业1年内,| 本科,500-2000人,全员90后，开放空间，牛人多，免费培训，开放式文化
内容运营,无限进制,https://www.shixiseng.com/intern/inn_363ew9yzkqsl?pcm=pc_SearchList,8k-12k/月,深圳,| 应届生,| 本科,150-500人,机制健全，同事热情，穿着自由，学习空间大，成长机会多
内容运营,无限进制,https://www.shixiseng.com/intern/inn_yhrpshmxp0wi?pcm=pc_SearchList,8k-12k/月,深圳,| 应届生,| 本科,150-500人,机制健全，同事热情，穿着自由，学习空间大，成长机会多
内容运营,敦煌网,https://www.shixiseng.com/intern/inn_213nftgooebr?pcm=pc_SearchList,10k-12k/月,北京,| 应届生,| 本科,500-2000人,互联网精神，发展好，大公司
内容运营,无限进制,https://www.shixiseng.com/intern/inn_0mbybwq6hsbf?pcm=pc_SearchList,8k-12k/月,深圳,| 应届生,| 本科,150-500人,机制健全，同事热情，穿着自由，学习空间大，成长机会多
内容运营,大咖素质训练营,https://www.shixiseng.com/intern/inn_mn0is5hrpo1d?pcm=pc_SearchList,15k-22k/月,北京,| 应届生 | 毕业1年内,| 不限,50-150人,各种补贴福利，水果，有牛人，都是年轻人，幸福，学习平台多
内容运营,无限进制,https://www.shixiseng.com/intern/inn_zy3texnqxdua?pcm=pc_SearchList,8k-12k/月,深圳,| 应届生,| 本科,150-500人,机制健全，同事热情，穿着自由，学习空间大，成长机会多
内容运营,无限进制,https://www.shixiseng.com/intern/inn_ylbnlicyzkf3?pcm=pc_SearchList,8k-12k/月,深圳,| 应届生,| 本科,150-500人,机制健全，同事热情，穿着自由，学习空间大，成长机会多
内容运营,诺美尔,https://www.shixiseng.com/intern/inn_hxbhh7seykah?pcm=pc_SearchList,3k-6k/月,重庆,| 应届生 | 毕业1年内,| 大专,50-150人,年轻;活力，团建活动丰富，实习证明，良好团队氛围，免费培训，五险&amp;单休
内容运营,北京启动互联,https://www.shixiseng.com/intern/inn_zhdftepfl3z4?pcm=pc_SearchList,5k-7k/月,北京,| 应届生 | 毕业1年内,| 不限,15-50人,办公氛围年轻，工作能力锻炼，活力&amp;创新
内容运营,iFlyPlus爱飞嘉私人飞机,https://www.shixiseng.com/intern/inn_gqqtanddl0k1?pcm=pc_SearchList,8k-15k/月,上海,| 毕业1年内,| 本科,15-50人,产品有前景，人才落户，用户体验，位置绝佳，硅谷血统，各种牛人
内容运营,话本小说,https://www.shixiseng.com/intern/inn_zvqnm8ghwxpo?pcm=pc_SearchList,12k-15k/月,北京,| 应届生 | 毕业1年内,| 本科,15-50人,移动互联网，网络文学，创业企业
内容运营,幂率广告,https://www.shixiseng.com/intern/inn_qaybc3nvn0b8?pcm=pc_SearchList,4k-6k/月,苏州,| 应届生 | 毕业1年内,| 大专,15-50人,周末双休，不加班，创业氛围好，零食无限，团队氛围好，可以转正，加薪升职不限，团队年轻专业
内容运营,呈丰仪器,https://www.shixiseng.com/intern/inn_pzvdfip7jm2m?pcm=pc_SearchList,3k-8k/月,郑州,| 应届生 | 毕业1年内,| 不限,150-500人,超有爱，留用机会，天天放假，知识付费，旅游机会，公司福利
内容运营,全云互联,https://www.shixiseng.com/intern/inn_x3xzrv9z0jgl?pcm=pc_SearchList,4k-5k/月,上海,| 应届生,| 大专,50-150人,工作开心，团队氛围好，创业型公司，学习和晋升
内容运营,萌牙科技,https://www.shixiseng.com/intern/inn_xu8ebbwz9b3z?pcm=pc_SearchList,8k-10k/月,宁波,| 应届生 | 毕业1年内,| 本科,150-500人,创客，福利环境超好，团队努力向上，双休年假，员工团建，节假日福利
内容运营,飞客茶馆,https://www.shixiseng.com/intern/inn_vnjsiw4xslhm?pcm=pc_SearchList,4k-6k/月,上海,| 应届生 | 毕业1年内,| 大专,50-150人, 
